Date,Open,High,Low,Close,Adj Close,Volume
2003-03-07,8.091301,8.271028,8.044572,8.267433,6.359485,4440600
2003-03-10,8.159597,8.181165,7.943925,8.026600,6.174233,5495800
2003-03-11,8.080518,8.173976,8.026600,8.062545,6.201883,4726800
2003-03-12,8.051762,8.058950,7.879223,7.987060,6.143818,5982600
2003-03-13,8.069734,8.465133,8.051762,8.465133,6.511562,5262700
2003-03-14,8.483106,8.572969,8.357297,8.529835,6.561332,3737800
2003-03-17,8.439971,8.896478,8.364486,8.896478,6.843362,4604200
2003-03-18,8.914450,8.957584,8.738317,8.878505,6.829537,2914700
2003-03-19,8.842559,8.946801,8.770669,8.921639,6.862717,2694300
2003-03-20,8.907261,8.982746,8.680805,8.964773,6.895900,3518300
2003-03-21,9.004313,9.270309,8.921639,9.255931,7.119860,4434500
2003-03-24,9.255931,9.255931,8.720345,8.777858,6.752118,3010100
2003-03-25,8.734723,8.950396,8.547808,8.817397,6.782530,4282600
2003-03-26,8.795831,8.824587,8.720345,8.788641,6.760413,2924100
2003-03-27,8.662832,8.910855,8.644860,8.828181,6.790827,3779600
2003-03-28,8.788641,8.932423,8.734723,8.849749,6.807416,3095800
2003-03-31,8.752696,8.810208,8.644860,8.745507,6.727231,3962100
2003-04-01,8.745507,8.745507,8.529835,8.608914,6.622162,2987300
2003-04-02,8.716750,8.910855,8.716750,8.838964,6.799120,4873700
2003-04-03,8.856937,8.856937,8.680805,8.680805,6.677461,3239600
2003-04-04,8.716750,8.727534,8.598131,8.673616,6.671933,2546600
2003-04-07,8.788641,8.900072,8.691588,8.741912,6.724467,4698500
2003-04-08,8.734723,8.907261,8.662832,8.838964,6.799120,4794200
2003-04-09,8.914450,8.928828,8.720345,8.720345,6.707879,4771400
2003-04-10,8.687994,8.910855,8.673616,8.889288,6.837832,3113800
2003-04-11,8.968369,9.076204,8.824587,8.918045,6.859951,2544100
2003-04-14,8.896478,8.918045,8.734723,8.842559,6.801887,4487600
2003-04-15,8.824587,9.022286,8.752696,9.007908,6.929076,2902400
2003-04-16,9.011502,9.011502,8.695184,8.745507,6.727231,4799500
2003-04-17,8.831776,8.968369,8.738317,8.914450,6.857188,2958600
2003-04-21,8.853343,8.889288,8.770669,8.846154,6.804654,2719100
2003-04-22,8.842559,8.842559,8.608914,8.662832,6.663639,6346800
2003-04-23,8.608914,8.641265,8.245866,8.411215,6.470089,11176400
2003-04-24,8.734723,9.061826,8.673616,8.950396,6.884834,11020300
2003-04-25,8.907261,9.022286,8.734723,8.810208,6.777001,3197300
2003-04-28,8.889288,9.090582,8.853343,8.986341,6.912486,5103300
2003-04-29,8.975557,9.004313,8.813803,8.903666,6.848892,5022900
2003-04-30,8.770669,8.889288,8.727534,8.878505,6.829537,8211900
2003-05-01,8.824587,8.835370,8.648455,8.795831,6.765944,2482300
2003-05-02,8.727534,9.007908,8.709561,8.982746,6.909724,4196000
2003-05-05,8.982746,9.083393,8.928828,8.961179,6.893132,4540500
2003-05-06,9.015097,9.349389,8.982746,9.263120,7.125391,5126100
2003-05-07,9.263120,9.320633,9.166067,9.219986,7.092212,4003200
2003-05-08,9.212796,9.212796,8.986341,9.029475,6.945667,3186500
2003-05-09,9.072610,9.104960,8.961179,9.086987,6.989906,2705400
2003-05-12,9.007908,9.345795,9.004313,9.320633,7.169629,4213000
2003-05-13,9.309849,9.345795,9.209202,9.295471,7.150277,2619200
2003-05-14,9.324227,9.521927,9.284687,9.345795,7.188986,3953500
2003-05-15,9.396118,9.507548,9.331416,9.482387,7.294057,4121200
2003-05-16,9.507548,9.521927,9.381740,9.442847,7.263643,1936200
2003-05-19,9.446442,9.496765,9.349389,9.496765,7.305115,4589700
2003-05-20,9.496765,9.759166,9.345795,9.453630,7.271937,8094200
2003-05-21,9.719626,9.881380,9.417686,9.547089,7.343825,7701600
2003-05-22,9.482387,9.636951,9.417686,9.453630,7.271937,5249900
2003-05-23,9.518332,9.561466,9.424874,9.525521,7.327237,2693800
2003-05-27,9.525521,9.708842,9.525521,9.644141,7.418481,4773000
2003-05-28,9.640547,9.762760,9.586628,9.626168,7.404655,3407100
2003-05-29,9.669303,9.956865,9.658519,9.849030,7.576085,6908800
2003-05-30,9.834651,10.064702,9.823868,10.050323,7.730925,3522000
2003-06-02,10.100647,10.179727,9.985621,10.010783,7.700508,3661900
2003-06-03,9.985621,10.043135,9.838245,9.935298,7.642446,3099900
2003-06-04,9.956865,10.176132,9.892164,10.086268,7.758576,2852100
2003-06-05,9.831057,10.240834,9.831057,10.208483,7.852587,3544200
2003-06-06,10.208483,10.510425,10.168943,10.233644,7.871943,5266300
2003-06-09,10.244429,10.388210,10.118620,10.197700,7.844287,3674700
2003-06-10,10.222861,10.237240,10.068296,10.222861,7.863645,2001900
2003-06-11,10.143782,10.262402,10.017973,10.258806,7.891292,1983500
2003-06-12,10.316319,10.363049,10.039540,10.165349,7.819407,2065900
2003-06-13,10.240834,10.305535,10.086268,10.183321,7.833227,1806000
2003-06-16,10.129403,10.262402,10.039540,10.262402,7.894059,3737600
2003-06-17,10.273185,10.409777,10.212078,10.334291,7.949358,2311800
2003-06-18,10.345076,10.514019,10.172538,10.355859,7.965952,5584800
2003-06-19,10.424155,10.747663,10.416966,10.521208,8.093139,6396300
2003-06-20,10.567937,10.629044,10.496046,10.585910,8.142908,3826000
2003-06-23,10.531991,10.549964,10.352264,10.449317,8.037839,2605000
2003-06-24,10.442128,10.607476,10.420561,10.517613,8.090374,2922700
2003-06-25,10.478073,10.600287,10.280374,10.352264,7.963186,2613100
2003-06-26,10.273185,10.398993,10.201294,10.384615,7.988069,4359300
2003-06-27,10.345076,10.528397,10.316319,10.517613,8.090374,3689200
2003-06-30,10.571531,10.686557,10.517613,10.625449,8.173326,5063700
2003-07-01,10.585910,10.776420,10.567937,10.740475,8.261807,6721300
2003-07-02,10.729691,10.841122,10.675773,10.841122,8.339223,3478300
2003-07-03,10.765636,10.851905,10.711719,10.783609,8.294988,1822700
2003-07-07,10.801581,10.948957,10.765636,10.945363,8.419413,2695400
2003-07-08,10.884256,11.103522,10.866283,11.078361,8.521713,2541600
2003-07-09,11.089145,11.125090,10.769231,10.848310,8.344756,4974400
2003-07-10,10.851905,10.851905,10.603882,10.790798,8.300516,3746700
2003-07-11,10.790798,10.855499,10.722502,10.812366,8.317101,4460900
2003-07-14,10.837527,11.020848,10.754852,10.909418,8.391758,4203800
2003-07-15,10.891445,10.916607,10.496046,10.657800,8.198207,4111500
2003-07-16,10.661395,10.769231,10.424155,10.647017,8.189913,5858000
2003-07-17,10.549964,10.549964,10.334291,10.395399,7.996365,4426700
2003-07-18,10.496046,10.560748,10.391805,10.514019,8.087607,2916000
2003-07-21,10.585910,10.585910,10.316319,10.395399,7.996365,2219200
2003-07-22,10.406182,10.424155,10.201294,10.363049,7.971482,4643400
2003-07-23,10.398993,10.452911,10.262402,10.363049,7.971482,1998300
2003-07-24,10.388210,10.463696,10.204888,10.265996,7.896826,2190500
2003-07-25,10.262402,10.675773,10.262402,10.442128,8.032310,3545300
2003-07-28,10.460100,10.607476,10.406182,10.503235,8.079313,3665500
2003-07-29,10.567937,10.675773,10.434938,10.542775,8.109729,3455800
2003-07-30,10.578720,10.704529,10.560748,10.657800,8.198207,2155700
2003-07-31,10.729691,10.794393,10.657800,10.758447,8.275629,3019800
2003-08-01,10.758447,10.783609,10.603882,10.754852,8.272863,2676500
2003-08-04,10.711719,10.783609,10.442128,10.711719,8.239684,3170000
2003-08-05,10.686557,10.697340,10.549964,10.618260,8.167795,3308900
2003-08-06,10.618260,10.618260,10.449317,10.449317,8.037839,4786700
2003-08-07,10.503235,10.510425,10.334291,10.352264,7.963186,3479100
2003-08-08,10.388210,10.478073,10.273185,10.456506,8.043368,3608500
2003-08-11,10.413372,10.460100,10.323508,10.413372,8.010190,1394000
2003-08-12,10.485263,10.632638,10.470884,10.629044,8.176091,2526600
2003-08-13,10.629044,10.690151,10.549964,10.575126,8.134613,2074800
2003-08-14,10.496046,10.675773,10.294752,10.585910,8.142908,5406800
2003-08-15,10.496046,10.553558,10.420561,10.542775,8.109729,1127200
2003-08-18,10.460100,10.607476,10.460100,10.517613,8.090374,2366000
2003-08-19,10.510425,10.517613,10.424155,10.474479,8.057194,2929700
2003-08-20,10.388210,10.514019,10.359453,10.478073,8.059960,2800900
2003-08-21,10.474479,10.496046,10.391805,10.449317,8.037839,2069200
2003-08-22,10.442128,10.481668,10.287563,10.316319,7.935536,2082000
2003-08-25,10.280374,10.373832,10.248023,10.352264,7.963186,1857800
2003-08-26,10.305535,10.438534,10.226456,10.406182,8.004659,3177800
2003-08-27,10.420561,10.618260,10.420561,10.560748,8.123552,3271000
2003-08-28,10.496046,10.657800,10.413372,10.639828,8.184382,2843700
2003-08-29,10.611072,10.682961,10.603882,10.657800,8.198207,1239100
2003-09-02,10.700934,10.981308,10.679367,10.934580,8.411115,3799000
2003-09-03,10.898634,11.031631,10.823149,10.999281,8.460886,3327200
2003-09-04,10.966930,11.010065,10.862689,10.923796,8.402819,1860000
2003-09-05,10.841122,10.887851,10.708123,10.765636,8.281158,2092600
2003-09-08,10.747663,10.783609,10.636233,10.722502,8.247978,3081600
2003-09-09,10.769231,10.780014,10.650611,10.704529,8.234155,2221100
2003-09-10,10.704529,10.769231,10.632638,10.661395,8.200976,2483700
2003-09-11,10.639828,10.751258,10.499640,10.647017,8.189913,3424900
2003-09-12,10.629044,10.679367,10.557153,10.657800,8.198207,3311900
2003-09-15,10.672178,10.794393,10.654205,10.783609,8.294988,1738400
2003-09-16,10.729691,10.891445,10.697340,10.873472,8.364112,3347000
2003-09-17,10.873472,10.898634,10.812366,10.833933,8.333692,2055000
2003-09-18,10.869878,10.981308,10.837527,10.981308,8.447060,1491700
2003-09-19,10.981308,11.031631,10.920201,10.963336,8.433238,1751800
2003-09-22,10.891445,10.927390,10.787204,10.891445,8.377935,1749500
2003-09-23,10.855499,11.092739,10.855499,11.092739,8.532777,1692200
2003-09-24,11.099928,11.125090,10.887851,10.916607,8.397288,4366300
2003-09-25,10.916607,10.916607,10.682961,10.704529,8.234155,2706800
2003-09-26,10.657800,10.657800,10.496046,10.567937,8.129085,1994400
2003-09-29,10.621855,10.675773,10.496046,10.643422,8.187147,2259200
2003-09-30,10.650611,10.762042,10.528397,10.647017,8.189913,2894600
2003-10-01,10.729691,11.258088,10.715313,11.258088,8.659966,5938100
2003-10-02,11.179008,11.319195,11.143063,11.268871,8.668259,3523900
2003-10-03,11.333573,11.394680,11.143063,11.168224,8.590837,4017700
2003-10-06,11.150251,11.236521,11.092739,11.225737,8.635079,1974100
2003-10-07,11.157441,11.347951,11.150251,11.347951,8.729092,3338900
2003-10-08,11.502516,11.606758,11.258088,11.502516,8.847984,9093500
2003-10-09,11.621136,11.980590,11.585191,11.657082,8.966876,5368400
2003-10-10,11.657082,11.736161,11.470165,11.534867,8.872870,4708200
2003-10-13,11.538462,11.675054,11.488138,11.671459,8.977939,1673000
2003-10-14,11.682243,11.754134,11.574407,11.725377,9.019411,2007200
2003-10-15,11.754134,11.779296,11.646297,11.779296,9.060887,2775600
2003-10-16,11.797268,11.915888,11.718188,11.901509,9.154895,2649000
2003-10-17,11.901509,11.976995,11.869159,11.976995,9.212960,3884500
2003-10-20,11.962617,12.009346,11.876348,12.005752,9.235084,3928100
2003-10-21,12.005752,12.005752,11.779296,11.818835,9.091304,4092300
2003-10-22,11.754134,11.851186,11.721783,11.822430,9.094069,2483400
2003-10-23,11.822430,11.937455,11.725377,11.894320,9.149369,2376900
2003-10-24,11.879943,11.879943,11.754134,11.861970,9.124482,2362700
2003-10-27,11.818835,11.987779,11.746944,11.897915,9.152133,1787900
2003-10-28,11.969806,12.041697,11.872753,12.027318,9.251672,2554900
2003-10-29,11.969806,12.203451,11.937455,12.185478,9.373334,1700900
2003-10-30,12.189073,12.282531,12.149532,12.207046,9.389923,2052800
2003-10-31,12.210640,12.275341,12.156722,12.271747,9.439693,1723100
2003-11-03,12.239396,12.401151,12.228613,12.242990,9.417572,3504400
2003-11-04,12.242990,12.242990,12.095614,12.135155,9.334623,5139100
2003-11-05,12.077642,12.221423,11.905105,12.178289,9.367804,3987700
2003-11-06,12.178289,12.340043,12.117182,12.322070,9.478401,2505100
2003-11-07,12.322070,12.447879,12.246585,12.329260,9.483932,2430300
2003-11-10,12.322070,12.361610,12.214234,12.278936,9.445223,1609100
2003-11-11,12.278936,12.358016,12.221423,12.282531,9.447988,1620700
2003-11-12,12.250179,12.451474,12.239396,12.415528,9.550292,2169400
2003-11-13,12.365205,12.498202,12.340043,12.465852,9.589004,1682800
2003-11-14,12.465852,12.501798,12.383178,12.393961,9.533700,2653100
2003-11-17,12.393961,12.393961,12.088426,12.138749,9.337388,2924900
2003-11-18,12.138749,12.192667,11.905105,11.905105,9.157663,2962500
2003-11-19,11.843997,11.897915,11.754134,11.772106,9.055357,4532100
2003-11-20,11.772106,11.894320,11.628325,11.718188,9.013882,2745500
2003-11-21,11.754134,11.757729,11.502516,11.693027,8.994529,5368100
2003-11-24,11.790079,12.135155,11.790079,12.095614,9.304203,3657700
2003-11-25,12.095614,12.257369,12.077642,12.174694,9.365037,2465600
2003-11-26,12.228613,12.365205,12.196261,12.340043,9.492228,2358000
2003-11-28,12.293314,12.526959,12.293314,12.397555,9.536468,1277700
2003-12-01,12.473041,12.663551,12.408340,12.627606,9.713428,2723500
2003-12-02,12.631201,12.692307,12.508986,12.580877,9.677479,3097200
2003-12-03,12.624011,12.728253,12.534148,12.552121,9.655362,2682600
2003-12-04,12.534148,12.616822,12.426312,12.501798,9.616654,4678200
2003-12-05,12.365205,12.365205,12.135155,12.189073,9.376098,5127700
2003-12-08,12.167505,12.559310,12.160316,12.552121,9.655362,4234200
2003-12-09,12.544931,12.552121,12.304098,12.307693,9.467343,2264200
2003-12-10,12.296908,12.386772,12.260963,12.322070,9.478401,2062000
2003-12-11,12.322070,12.465852,12.289720,12.293314,9.456283,3169800
2003-12-12,12.257369,12.325665,12.056075,12.056075,9.273792,4885100
2003-12-15,12.095614,12.239396,12.095614,12.153128,9.348450,3470800
2003-12-16,12.153128,12.242990,11.897915,11.966211,9.204668,4592800
2003-12-17,11.969806,11.969806,11.786485,11.793674,9.071948,4497100
2003-12-18,11.826024,11.919482,11.754134,11.847591,9.113422,4702600
2003-12-19,11.861970,11.933861,11.732567,11.790079,9.069183,3589600
2003-12-22,11.725377,11.994967,11.696621,11.966211,9.204668,3399600
2003-12-23,12.005752,12.160316,11.933861,12.142344,9.340153,2576900
2003-12-24,12.142344,12.225018,11.951833,12.117182,9.320798,2053600
2003-12-26,12.059669,12.239396,12.005752,12.092020,9.301441,962500
2003-12-29,12.095614,12.271747,12.077642,12.271747,9.439693,1769600
2003-12-30,12.311287,12.375989,12.239396,12.375989,9.519878,1477700
2003-12-31,12.347232,12.397555,12.217829,12.365205,9.511582,2718800
2004-01-02,12.361610,12.361610,12.009346,12.052481,9.271028,3226200
2004-01-05,11.951833,12.260963,11.951833,12.228613,9.406513,2716000
2004-01-06,12.544931,12.667146,12.498202,12.595255,9.688539,4142100
2004-01-07,12.419123,12.498202,12.329260,12.379583,9.522639,3602900
2004-01-08,12.365205,12.480230,12.329260,12.415528,9.550292,2597800
2004-01-09,12.347232,12.354422,12.260963,12.275341,9.442457,2046100
2004-01-12,12.293314,12.458663,12.275341,12.401151,9.539234,2099200
2004-01-13,12.375989,12.480230,12.253775,12.278936,9.445223,1703400
2004-01-14,12.347232,12.573688,12.329260,12.437096,9.566881,3875300
2004-01-15,12.422717,12.562904,12.350827,12.433501,9.564117,2589400
2004-01-16,12.491014,12.573688,12.358016,12.358016,9.506050,2815100
2004-01-20,12.340043,12.401151,12.145938,12.293314,9.456283,3768400
2004-01-21,12.257369,12.526959,12.257369,12.526959,9.636005,2400300
2004-01-22,12.501798,12.645578,12.491014,12.530554,9.638775,3233500
2004-01-23,12.742631,12.861251,12.534148,12.606039,9.696838,4307300
2004-01-26,12.580877,12.663551,12.505392,12.645578,9.727251,2488200
2004-01-27,12.437096,12.584472,12.189073,12.207046,9.389923,6138200
2004-01-28,12.203451,12.250179,11.948238,11.998562,9.229554,6911600
2004-01-29,11.861970,12.145938,11.549245,11.703810,9.002822,11886900
2004-01-30,11.969806,12.242990,11.915888,12.189073,9.376098,7534700
2004-02-02,12.257369,12.264558,11.969806,12.131560,9.331858,3971300
2004-02-03,12.113587,12.163911,12.002156,12.023724,9.248908,3258800
2004-02-04,11.987779,11.998562,11.808052,11.897915,9.152133,5156400
2004-02-05,11.908699,12.041697,11.854781,11.872753,9.132779,3820700
2004-02-06,11.897915,11.987779,11.833214,11.951833,9.193608,3365900
2004-02-09,11.951833,12.045291,11.858376,11.879943,9.138308,4253900
2004-02-10,11.933861,11.951833,11.861970,11.926671,9.174254,3117200
2004-02-11,11.933861,12.185478,11.890726,12.117182,9.320798,4052500
2004-02-12,12.473041,12.757010,12.473041,12.677930,9.752136,11186400
2004-02-13,12.677930,12.767793,12.580877,12.692307,9.763197,5609900
2004-02-17,12.724659,12.854062,12.627606,12.774982,9.826792,6024900
2004-02-18,12.724659,12.796549,12.670740,12.713875,9.779782,3226000
2004-02-19,12.814522,12.893601,12.760604,12.796549,9.843382,4365500
2004-02-20,12.868440,12.904386,12.724659,12.810927,9.854442,4144300
2004-02-23,12.825306,12.868440,12.760604,12.774982,9.826792,2475400
2004-02-24,12.742631,12.832495,12.663551,12.746225,9.804672,2815900
2004-02-25,12.706686,13.005033,12.670740,12.958303,9.967807,3469400
2004-02-26,13.030194,13.357297,12.987060,13.314162,10.241539,6946600
2004-02-27,13.292595,13.425593,13.191948,13.310568,10.238775,4857300
2004-03-01,13.120057,13.400432,13.120057,13.389647,10.299603,3506100
2004-03-02,13.389647,13.522646,13.245866,13.360891,10.277486,3695300
2004-03-03,13.335730,13.497484,13.324946,13.497484,10.382556,2306800
2004-03-04,13.461538,13.803020,13.461538,13.695184,10.534630,4213000
2004-03-05,13.695184,14.025881,13.687994,13.759885,10.584399,4053600
2004-03-08,13.670022,13.723940,13.554996,13.623293,10.479330,2580300
2004-03-09,13.551402,13.799425,13.497484,13.691588,10.531865,4204100
2004-03-10,13.695184,13.713156,13.299785,13.342918,10.263661,3828500
2004-03-11,13.281812,13.684400,13.281812,13.378864,10.291311,5065100
2004-03-12,13.407620,13.454350,13.299785,13.364486,10.280249,3859100
2004-03-15,13.299785,13.519051,13.292595,13.314162,10.241539,3154200
2004-03-16,13.299785,13.346514,13.199138,13.267433,10.205596,5700500
2004-03-17,13.238677,13.666427,13.238677,13.540618,10.415733,3292200
2004-03-18,13.569374,13.619699,13.314162,13.400432,10.307899,4521300
2004-03-19,13.335730,13.439971,13.235083,13.335730,10.258133,2428900
2004-03-22,13.177570,13.292595,13.120057,13.159597,10.122646,3090800
2004-03-23,13.188354,13.436377,13.184759,13.357297,10.274716,2383000
2004-03-24,13.267433,13.389647,13.199138,13.289001,10.222186,4016900
2004-03-25,13.461538,13.533429,13.289001,13.457944,10.352141,4396100
2004-03-26,13.457944,13.612509,13.454350,13.465133,10.357668,3010600
2004-03-29,13.554996,13.759885,13.497484,13.655643,10.504215,1981000
2004-03-30,13.587347,13.925234,13.572969,13.892882,10.686706,3589300
2004-03-31,13.892882,13.892882,13.648455,13.655643,10.504215,2956400
2004-04-01,13.655643,13.677211,13.493889,13.677211,10.520802,5232300
2004-04-02,13.662832,13.997125,13.662832,13.838964,10.645231,3332000
2004-04-05,13.734723,14.194824,13.720345,14.194824,10.918965,4360200
2004-04-06,14.090582,14.184040,13.975557,14.022286,10.786245,3135000
2004-04-07,14.018692,14.029475,13.849749,13.939611,10.722646,1817700
2004-04-08,14.029475,14.083393,13.918045,14.029475,10.791775,2652300
2004-04-12,13.900072,14.155284,13.900072,14.061826,10.816657,2334000
2004-04-13,14.144501,14.180446,13.698778,13.720345,10.553986,3520300
2004-04-14,13.630482,13.634076,13.314162,13.590941,10.454445,4285300
2004-04-15,13.590941,13.590941,13.306973,13.479511,10.368729,2875700
2004-04-16,13.569374,13.950396,13.508267,13.799425,10.614816,2376100
2004-04-19,13.691588,13.741912,13.504673,13.572969,10.440619,2592200
2004-04-20,13.655643,13.803020,13.141624,13.159597,10.122646,4538500
2004-04-21,13.159597,13.159597,12.836089,12.976276,9.981630,5667200
2004-04-22,13.156003,14.435658,13.156003,14.198419,10.921724,11629800
2004-04-23,14.198419,14.198419,13.846154,14.036664,10.797304,3284100
2004-04-26,14.043854,14.058231,13.777858,13.997125,10.766886,3129400
2004-04-27,13.943207,14.291877,13.874910,13.943207,10.725415,4754900
2004-04-28,13.928828,14.184040,13.864126,13.896478,10.689472,4605300
2004-04-29,13.957584,14.184040,13.774263,13.892882,10.686706,3731700
2004-04-30,13.918045,14.015097,13.731129,13.943207,10.725415,3033700
2004-05-03,13.864126,14.158878,13.594537,14.115744,10.858136,4850100
2004-05-04,14.022286,14.130122,13.874910,13.932423,10.717121,3917300
2004-05-05,13.853343,14.076204,13.835370,14.054637,10.811131,2666800
2004-05-06,13.910855,14.018692,13.838964,13.950396,10.730945,2245000
2004-05-07,13.792235,13.914450,13.572969,13.572969,10.440619,2196100
2004-05-10,13.429188,13.687994,13.364486,13.497484,10.382556,3383700
2004-05-11,13.490294,13.655643,13.418404,13.565780,10.435094,2246100
2004-05-12,13.475917,13.511862,13.084112,13.411215,10.316198,2892100
2004-05-13,13.299785,13.332135,12.940331,13.048167,10.036931,5476900
2004-05-14,12.951115,13.224299,12.951115,13.055356,10.042459,4516000
2004-05-17,12.965492,13.116463,12.695902,13.026600,10.020340,3029300
2004-05-18,12.994248,13.181165,12.983465,13.163192,10.125411,2149300
2004-05-19,13.235083,13.368080,12.983465,13.012221,10.009283,5178100
2004-05-20,13.084112,13.084112,12.595255,12.839684,9.876563,4299800
2004-05-21,12.868440,13.073329,12.789360,13.073329,10.056287,3616600
2004-05-24,13.195542,13.285406,13.033789,13.123652,10.094995,3892800
2004-05-25,13.087707,13.213515,12.943925,13.202732,10.155828,3836900
2004-05-26,13.130841,13.353703,13.130841,13.227894,10.175178,1649700
2004-05-27,13.224299,13.303379,13.087707,13.130841,10.100524,2449500
2004-05-28,13.109274,13.554996,13.080518,13.479511,10.368729,3779000
2004-06-01,13.353703,13.508267,13.102085,13.324946,10.249837,3685000
2004-06-02,13.324946,13.443565,13.227894,13.339324,10.260896,2132600
2004-06-03,13.317757,13.414809,13.253056,13.314162,10.241539,1917300
2004-06-04,13.371675,13.432782,13.281812,13.324946,10.249837,1758500
2004-06-07,13.332135,13.350108,13.227894,13.303379,10.233247,1914000
2004-06-08,13.238677,13.731129,13.238677,13.662832,10.509747,4435800
2004-06-09,13.605320,13.767074,13.447161,13.526240,10.404677,1941200
2004-06-10,13.522646,13.572969,13.450755,13.461538,10.354907,1790400
2004-06-14,13.371675,13.382459,13.249461,13.256650,10.197302,2380500
2004-06-15,13.353703,13.461538,13.263839,13.436377,10.335551,2284000
2004-06-16,13.436377,13.569374,13.378864,13.537024,10.412971,1724000
2004-06-17,13.587347,13.763479,13.432782,13.580158,10.446147,2563300
2004-06-18,13.515456,13.677211,13.425593,13.659238,10.506978,2818100
2004-06-21,13.616103,13.662832,13.454350,13.454350,10.349375,1737000
2004-06-22,13.407620,13.533429,13.310568,13.461538,10.354907,2762800
2004-06-23,13.443565,13.465133,13.324946,13.447161,10.343844,2501800
2004-06-24,13.389647,13.590941,13.389647,13.533429,10.410206,3541700
2004-06-25,13.529835,13.576564,13.479511,13.522646,10.401912,2938300
2004-06-28,13.526240,13.637671,13.368080,13.368080,10.283016,1904200
2004-06-29,13.353703,13.443565,13.335730,13.382459,10.294077,1863100
2004-06-30,13.371675,13.457944,13.102085,13.378864,10.291311,3510800
2004-07-01,13.335730,13.475917,13.145219,13.314162,10.241539,4156800
2004-07-02,13.314162,13.368080,13.109274,13.163192,10.125411,2131200
2004-07-06,13.076923,13.076923,12.868440,12.897196,9.920801,3343900
2004-07-07,12.886413,13.087707,12.850468,13.037383,10.028636,3127800
2004-07-08,12.972682,13.001438,12.861251,12.915169,9.934626,2279800
2004-07-09,12.915169,13.023005,12.915169,12.947519,9.959509,1704800
2004-07-12,12.947519,13.249461,12.850468,13.191948,10.147532,2607200
2004-07-13,13.191948,13.342918,13.156003,13.303379,10.233247,2440900
2004-07-14,13.404026,13.982746,13.375270,13.641265,10.521587,9114600
2004-07-15,13.777858,14.029475,13.731129,13.982746,10.784974,6561000
2004-07-16,14.011502,14.022286,13.788641,13.838964,10.674073,3205900
2004-07-19,13.928828,14.065420,13.824587,14.051043,10.837649,3479700
2004-07-20,14.022286,14.209202,13.993530,14.108555,10.882012,4901000
2004-07-21,14.176851,14.180446,13.781452,13.799425,10.643579,4603900
2004-07-22,13.479511,13.763479,13.281812,13.720345,10.582583,4826200
2004-07-23,13.648455,13.731129,13.508267,13.626887,10.510494,2427000
2004-07-26,13.659238,13.777858,13.598131,13.702373,10.568719,2691500
2004-07-27,13.713156,14.076204,13.713156,14.029475,10.821016,3339700
2004-07-28,13.971963,13.986341,13.723940,13.838964,10.674073,2457300
2004-07-29,13.892882,13.943207,13.702373,13.806614,10.649118,1826900
2004-07-30,13.756290,13.824587,13.608914,13.799425,10.643579,2532700
2004-08-02,13.637671,13.903666,13.637671,13.871316,10.699025,2599500
2004-08-03,13.889288,13.950396,13.727534,13.752696,10.607534,2277000
2004-08-04,13.677211,13.749102,13.472322,13.698778,10.565945,1939300
2004-08-05,13.594537,13.691588,13.324946,13.353703,10.299787,2370500
2004-08-06,13.299785,13.357297,13.148814,13.224299,10.199978,2649000
2004-08-09,13.263839,13.404026,13.209921,13.353703,10.299787,2484600
2004-08-10,13.353703,13.572969,13.299785,13.572969,10.468908,2169400
2004-08-11,13.472322,13.472322,13.289001,13.342918,10.291471,2160200
2004-08-12,13.418404,13.443565,13.098491,13.321352,10.274837,3374500
2004-08-13,13.321352,13.501079,13.321352,13.461538,10.382960,3050700
2004-08-16,13.461538,13.544212,13.375270,13.439971,10.366325,2281700
2004-08-17,13.389647,13.749102,13.321352,13.616103,10.502180,1956500
2004-08-18,13.619699,13.849749,13.587347,13.824587,10.662983,3232400
2004-08-19,13.759885,13.810208,13.684400,13.788641,10.635260,2296200
2004-08-20,13.774263,14.029475,13.731129,14.025881,10.818242,1509700
2004-08-23,14.025881,14.115744,13.878505,13.946801,10.757248,1412400
2004-08-24,14.018692,14.176851,14.018692,14.115744,10.887552,2583300
2004-08-25,14.115744,14.324227,14.004313,14.219986,10.967957,3139200
2004-08-26,14.191229,14.317039,14.126528,14.288281,11.020631,2060600
2004-08-27,14.234364,14.327822,14.122933,14.144501,10.909737,1960100
2004-08-30,14.144501,14.202013,14.047448,14.090582,10.868149,2251400
2004-08-31,14.108555,14.273904,14.025881,14.273904,11.009547,2273700
2004-09-01,14.327822,14.432063,14.191229,14.424874,11.125992,3445700
2004-09-02,14.388928,14.500360,14.205607,14.374551,11.087175,2537100
2004-09-03,14.406901,14.439252,14.320633,14.360172,11.076087,2506500
2004-09-07,14.360172,14.374551,14.180446,14.295471,11.026180,3181400
2004-09-08,14.299066,14.399713,14.133717,14.137311,10.904187,2911900
2004-09-09,14.450036,14.629763,14.450036,14.597412,11.259066,6798600
2004-09-10,14.529116,14.737598,14.471603,14.705248,11.342243,2867100
2004-09-13,14.705248,14.737598,14.604601,14.683681,11.325608,1801000
2004-09-14,14.618979,14.694465,14.485981,14.518332,11.198072,3614300
2004-09-15,14.482387,14.583034,14.471603,14.485981,11.173125,2114000
2004-09-16,14.468009,14.633357,14.460819,14.485981,11.173125,2130700
2004-09-17,14.550683,14.680086,14.503954,14.618979,11.275703,2627800
2004-09-20,14.618979,14.737598,14.590223,14.618979,11.275703,1953200
